"_type","availability","category","list_price","name","part_number","price","quantity","rating","rating_count","seller","subcategory","thirdparty","uom"
"ProductItem","1","Dogs","","Groovypets 1Dog All Rechargeable Remote Dog Training Collar SystemsRechargeable Dog Collar No Bark Remote Obedience Training Shock Collar System","104260503","34.95","","","","LEGEND ZONE","Dog Training & Obedience","true",""
"ProductItem","2","Dogs","","Vibrant Life Blue Plaid Sherpa Dog Jacket XXSmall","104327369","0.0","","","","Walmart","Dog Apparel","false",""
"ProductItem","1","Dogs","","NO BARK Collar Citronella Spray AntiBark collar for Dogs Kit Safe Effective and Humane Dog Barking Control collar","104365218","41.99","","3.814","43","Downtown Pet Supply","Dog Collars, Leashes & Harnesses","true",""
"ProductItem","1","Dogs","","DTPS Ultra Dog Prong Pinch Training Collar 23mm 30mm 38mm ChromePlated with Quick Release","104406241","11.99","","3.7143","7","Downtown Pet Supply","Dog Training & Obedience","true",""
"ProductItem","1","Cats","","Zodiac Flea and Tick Dip for Dogs and Cats","104439274","11.14","","2.5","4","Little Family Members","Cat Flea and Tick Supplies","true",""
"ProductItem","1","Cats","","Zodiac Flea and Tick Dip for Dogs and Cats","104439274","11.99","","2.5","4","Piccard meds 4 pets Corp","Cat Flea and Tick Supplies","true",""
"ProductItem","1","Cats","10.99","Zodiac Flea and Tick Dip for Dogs and Cats","104439274","6.82","","2.5","4","AlotOfHome","Cat Flea and Tick Supplies","true",""
"ProductItem","1","Cats","","Zodiac Flea and Tick Dip for Dogs and Cats","104439274","6.59","","2.5","4","Ablackhorse","Cat Flea and Tick Supplies","true",""
"ProductItem","1","Cats","","Zodiac Flea and Tick Dip for Dogs and Cats","104439274","15.94","","2.5","4","Healthypets","Cat Flea and Tick Supplies","true",""
"ProductItem","1","Cats","","Zodiac Flea and Tick Dip for Dogs and Cats","104439274","17.69","","2.5","4","VirVentures","Cat Flea and Tick Supplies","true",""
"ProductItem","1","Reptiles","9.12","Exo Terra Soft Pellets Box Turtle Adult 85oz","104451606","6.84","8.5","","","Walmart","Turtle Food","false","oz"
"ProductItem","1","Reptiles","","Exo Terra Soft Pellets Box Turtle Adult 85oz","104451606","10.12","8.5","","","joshsfrogs","Turtle Food","true","oz"
"ProductItem","1","Dogs","","Hartz UltraGuard Plus Flea Tick Home Spray with Aloe 16 oz","10447877","7.22","16.0","4.1034","58","Walmart","Dog Flea & Tick Supplies","false","oz"
"ProductItem","2","Horses","","Manna Pro Shaped Salt Lick Apple Flavored Salt Brick 4 lb","10449492","3.44","4.0","3.6667","3","Walmart","Horse Feed & Treats","false","lb"
"ProductItem","2","Farm Animals","","Manna Pro Rice Bran Animal Food 50 Lb","10449494","0.0","800.0","","","Walmart","Livestock Feed","false","oz"
"ProductItem","2","Farm Animals","","Manna Pro Suncured Alfalfa Animal Food 50 lb","10449495","0.0","50.0","","","Walmart","Livestock Feed","false","oz"
"ProductItem","2","Farm Animals","","Family Farm Commercial Layer 16 Pelleted Poultry Food 50 lb","10449497","0.0","50.0","","","Walmart","Chicken Feed","false","oz"
"ProductItem","1","Farm Animals","","MANNA PRO","10449499","21.96","","5.0","8","VirVentures","Livestock Feed","true",""
"ProductItem","1","Horses","","Manna Pro Concentrated Energy Source Equine Fat Supplement 1 gallon","10449502","16.98","","4.75","4","Walmart","Horse Nutrition & Supplements","false",""
"ProductItem","1","Horses","","Manna Pro Equine Fly Mosquito Repellent Spray 32 fl oz","10449503","8.93","32.0","1.0","4","Walmart","Horse Grooming","false","fl-oz"
"ProductItem","1","Horses","","Manna Pro Rapid Flex Complete Joint Supplement for Horses 4 lbs","10449506","47.0","4.0","4.4286","7","Walmart","Horse Nutrition & Supplements","false","lb"
"ProductItem","1","Horses","","Kensington Fly Mask wFleece and Ears LG Natural S","104502418","39.99","","","","Equestrian Couture","Horse Blankets & Fly Masks","true",""
"ProductItem","1","Horses","","Kensington Fly Mask wFleece and Ears LG Natural S","104502418","39.99","","","","Statelinetack","Horse Blankets & Fly Masks","true",""
"ProductItem","1","Small Animals","","Kaytee All Natural Alfalfa Mini Bale Small Animal Food 24 oz","10450970","4.09","24.0","4.4286","7","Walmart","Timothy Hay","false","oz"
"ProductItem","1","Horses","","Molasses Livestock","10451672","14.5","","","","Ablackhorse","Horse Nutrition & Supplements","true",""
"ProductItem","1","Horses","20.48","Molasses Livestock","10451672","15.07","","","","UnbeatableSale","Horse Nutrition & Supplements","true",""
"ProductItem","1","Horses","","Molasses Livestock","10451672","24.9","","","","ProMax Commerce","Horse Nutrition & Supplements","true",""
"ProductItem","1","Horses","","Molasses Livestock","10451672","26.07","","","","VirVentures","Horse Nutrition & Supplements","true",""
"ProductItem","1","Horses","","Heartland Metal Curry Comb Horse Gear","10452815","7.24","","","","Walmart","Horse Supplies","false",""
"ProductItem","1","Reptiles","","Penn Plax The Reptology Floating Turtle Pier Basking Platform Small","104574012","13.48","","","","Walmart","Turtle Docks","false",""
"ProductItem","1","Horses","","Quest Plus 427522 Horse Dewormer Gel 04 Oz","104683810","17.0","0.4","","","All Veterinary Supply Inc","Horse Supplies","true","oz"
"ProductItem","1","Horses","","Quest Plus 427522 Horse Dewormer Gel 04 Oz","104683810","17.21","0.4","","","Piccard meds 4 pets Corp","Horse Supplies","true","oz"
"ProductItem","1","Horses","","Quest Plus 427522 Horse Dewormer Gel 04 Oz","104683810","19.4","0.4","","","NVC Livestock Concepts","Horse Supplies","true","oz"
"ProductItem","1","Horses","","Quest Plus 427522 Horse Dewormer Gel 04 Oz","104683810","19.91","0.4","","","Santa Cruz Animal Health","Horse Supplies","true","oz"
"ProductItem","1","Horses","30.3","Quest Plus 427522 Horse Dewormer Gel 04 Oz","104683810","20.2","0.4","","","Pet Wish Pros","Horse Supplies","true","oz"
"ProductItem","1","Horses","","Quest Plus 427522 Horse Dewormer Gel 04 Oz","104683810","18.19","0.4","","","Jeffers","Horse Supplies","true","oz"
"ProductItem","1","Reptiles","","Zoo Med Natural Aquatic Turtle Food Maintenance Formula Pellets 24 oz Pack of 2","104700995","32.64","2.0","","","Palatial Products","Zoo Med Turtle Food","true","pk"
"ProductItem","1","Horses","","Horse Show Tack Bridle Western Leather Headstall Breast Collar Blue 8426","104828668","55.99","","","","Tackrus","Horse Supplies","true",""
"ProductItem","1","Reptiles","","Exo Terra Reptile Terrarium Sand Mat Small","104870826","9.2","","","","Walmart","Reptile Heat Mats","false",""
"ProductItem","1","Reptiles","","Exo Terra Reptile Terrarium Sand Mat Small","104870826","20.8","","","","joshsfrogs","Reptile Heat Mats","true",""
"ProductItem","1","Dogs","","Lookin Good Candy Cane Dog Pajamas Medium Fits 1419 Neck to Tail Pack of 3","105017169","46.77","3.0","","","Palatial Products","Dog Costumes & Clothing","true","pk"
"ProductItem","1","Dogs","","Halloween Thor Pet Costumes","105076141","16.77","","","","Pure Costumes","Dog Apparel","true",""
"ProductItem","1","Dogs","","Halloween Thor Pet Costumes","105076141","17.03","","","","Costume Zoo","Dog Apparel","true",""
"ProductItem","1","Dogs","","Halloween Thor Pet Costumes","105076141","18.34","","","","7th Avenue Costumes","Dog Apparel","true",""
"ProductItem","1","Dogs","","Halloween Thor Pet Costumes","105076141","29.49","","","","Faery Nice Things Inc","Dog Apparel","true",""
"ProductItem","1","Dogs","","Halloween Thor Pet Costumes","105076141","33.62","","","","AMI Ventures Inc","Dog Apparel","true",""
"ProductItem","1","Reptiles","","Exo Terra Reptile Terrarium Canopy Cave","105265333","18.91","","","","Walmart","Gecko Supplies","false",""
"ProductItem","1","Reptiles","","Exo Terra Reptile Terrarium Canopy Cave","105265333","20.76","","","","joshsfrogs","Gecko Supplies","true",""
"ProductItem","1","Horses","","Ivermectin Paste Equine Horse Wormer 187 1 Tube DeWorm Parasites Bots","105279468","7.68","","","","NVC Livestock Concepts","Horse Supplies","true",""
"ProductItem","2","Small Animals","","Aqua Culture Mini Munchies Wooden Sticks 4 Ct","10536107","0.0","4.0","4.0","1","Walmart","Hamster Treats","false","cnt"
"ProductItem","1","Appliances","","AH Pet Fresh FreshIns Scent Packets 05 oz","10543000","7.92","0.5","5.0","1","Walmart","Vacuums, Steamers & Floor Care","false","oz"
"ProductItem","1","Dogs","5.42","Dog Training Clicker with Elastic Spiral Wrist Band for Dog Playing Toy","104872434","5.09","","","","Joybuy","Dog Training & Obedience","true",""
"ProductItem","1","Halloween","","Patriotic Pooch Uncle Sam 4th Of July American Dog Pet Costume","105442384","17.14","","","","7th Avenue Costumes","All Halloween Costumes","true",""
"ProductItem","1","Halloween","","Patriotic Pooch Uncle Sam 4th Of July American Dog Pet Costume","105442384","17.41","","","","Pure Costumes","All Halloween Costumes","true",""
"ProductItem","2","Featured Shops","7.12","CHICKEN PLASTIC EGG","105454599","5.97","","5.0","1","Walmart","College Dorm Living","false",""
"ProductItem","1","Reptiles","3.57","Exo Terra Reptile Calcium and Vitamin D3 32Ounce","105515313","2.68","","","","Walmart","Exo Terra Reptile Food","false",""
"ProductItem","1","Reptiles","","Exo Terra Reptile Calcium and Vitamin D3 32Ounce","105515313","7.46","","","","joshsfrogs","Exo Terra Reptile Food","true",""
"ProductItem","1","Reptiles","","Exo Terra Reptile Calcium and Vitamin D3 32Ounce","105515313","14.19","","","","VirVentures","Exo Terra Reptile Food","true",""
"ProductItem","1","Reptiles","","Exo Terra Reptile Calcium and Vitamin D3 32Ounce","105515313","16.64","","","","Palatial Products","Exo Terra Reptile Food","true",""
"ProductItem","1","Reptiles","","Exo Terra Reptile Calcium and Vitamin D3 32Ounce","105515313","9.31","","","","UnbeatableSale","Exo Terra Reptile Food","true",""
"ProductItem","1","Reptiles","","Exo Terra Reptile Calcium and Vitamin D3 32Ounce","105515313","18.72","","","","SlickBlue","Exo Terra Reptile Food","true",""
"ProductItem","1","Dogs","","Connelly CWB Otis Dog Neoprene Life Vest M","105843690","34.38","","","","MidCoast Outdoor Sports","Dog Apparel","true",""
"ProductItem","2","Dogs","","World Pet Lg Orange Life Jacket","105869714","0.0","","","","Walmart","Dog Costumes & Clothing","false",""
"ProductItem","1","Small Animals","","Small Pet Select 2nd Cutting Perfect Blend Timothy Hay Pet Food 20 lb","105901589","68.16","20.0","","","Amazing Odyssey Inc","Premium Guinea Pig Food","true","lb"
"ProductItem","1","Reptiles","","Zilla Desert Starter Kit for Reptiles","106131349","87.99","","","","Walmart","Reptile Terrariums - Reptile Tanks & Habitats","false",""
"ProductItem","1","Reptile","","Exo Terra Screen Cover for Hinged Door 55Gallon","106175669","36.99","","5.0","1","ValuePetSupplies","Gecko Supplies","true",""
"ProductItem","1","Reptiles","","Galapagos Jungle Wood Natural Brown 3 Ft","106245012","12.4","","","","Walmart","Reptile Terrarium Ornaments","false",""
"ProductItem","1","Reptiles","","Galapagos Jungle Wood Natural Brown 3 Ft","106245012","13.29","","","","joshsfrogs","Reptile Terrarium Ornaments","true",""
"ProductItem","1","Dogs","","Dog Car Seat Cover Waterproof Protector With Seat Anchors Head Straps Black","106283359","32.95","","","","Walmart","Dog Carriers & Travel","false",""
"ProductItem","1","Farm Animals","","Healthy Coat Kickin Chicken Feed Supplement with Vitamin E Omega3 Fatty Acids 32 oz","106355766","18.05","32.0","","","Santa Cruz Animal Health","Livestock Feed","true","oz"
"ProductItem","1","Farm Animals","","Healthy Coat Kickin Chicken Feed Supplement with Vitamin E Omega3 Fatty Acids 32 oz","106355766","12.99","32.0","","","Jeffers","Livestock Feed","true","oz"
"ProductItem","1","Reptiles","","Exo Terra Foam Backgrounds for PT2614","106491356","34.01","","","","Walmart","Gecko Supplies","false",""
"ProductItem","1","Horses","","Equine Horse Fly Mask Summer Spring Airflow Mesh UV Mosquitoes 73273","106541479","19.99","","","","Tackrus","Fly Repellents","true",""
"ProductItem","2","Garden Center","","Expert Gardener Tall Fescue Grass Seed Blend 3 lbs","106609305","0.0","3.0","","","Walmart","Plants, Flowers, Trees","false","lb"
"ProductItem","1","Horses","","Probios Digestion Support Horse Treats 1 lb","106742014","22.33","1.0","","","Palatial Products","Horse Feed & Treats","true","lb"
"ProductItem","1","Birds","","Wagners 20 LB Midwest Regional Blend","106861453","19.48","20.0","","","Walmart","Bird Food","false","lb"
"ProductItem","1","Small Animals","9.68","Super PetKaytee Playnhay Toy Assorted","106885370","7.07","","","","UnbeatableSale","Small Animal Toys","true",""
"ProductItem","1","Small Animals","","Super PetKaytee Playnhay Toy Assorted","106885370","14.2","","","","VirVentures","Small Animal Toys","true",""
"ProductItem","2","Dogs","","MDOG2 4Wheel Front Rear Entry Pet Stroller","106932597","109.0","","","","Peazz","Dog Carriers & Travel","true",""
"ProductItem","1","Dogs","","Pet Stroller Cat Dog Cage 3 Wheels Stroller Travel Folding Carrier T13","106945850","49.99","","4.75","4","Factory Direct Wholesales LLC","Dog Carriers & Travel","true",""
"ProductItem","1","Dogs","","8414666BARK CONTROL COLLARBIG DOGRESHARGEABLE","107159293","51.28","","","","BuilderDepot Inc","Dog Training & Obedience","true",""
"ProductItem","2","Dogs","13.79","Lavaport Dog Transparent Raincoat Puppy Waterproof Hooded Jacket Pet Outdoor Rainwear","107159694","7.79","","","","Lavaport","Dog Apparel","true",""
"ProductItem","1","Sports","","Weaver Nylon Felt Lined Straight Smart Cinch 26In","107292594","44.95","","","","Rods Western Palace","Equestrian Gear","true",""
"ProductItem","1","Sports","","Weaver Nylon Felt Lined Straight Smart Cinch 26In","107292594","44.95","","","","Tackxas Saddle Leather Superstore","Equestrian Gear","true",""
"ProductItem","1","Horses","","Absorbine Veterinary Liniment 32 oz","107297452","24.9","32.0","5.0","2","Santa Cruz Animal Health","Horse Supplies","true","oz"
"ProductItem","1","Horses","","Absorbine Veterinary Liniment 32 oz","107297452","25.99","32.0","5.0","2","Piccard meds 4 pets Corp","Horse Supplies","true","oz"
"ProductItem","1","Horses","","Absorbine Veterinary Liniment 32 oz","107297452","20.59","32.0","5.0","2","Life and Home","Horse Supplies","true","oz"
"ProductItem","1","Horses","","Absorbine Veterinary Liniment 32 oz","107297452","26.95","32.0","5.0","2","THE CAROUSEL HORSE LLC","Horse Supplies","true","oz"
"ProductItem","1","Horses","","Absorbine Veterinary Liniment 32 oz","107297452","27.53","32.0","5.0","2","NVC Livestock Concepts","Horse Supplies","true","oz"
"ProductItem","1","Horses","","Absorbine Veterinary Liniment 32 oz","107297452","22.53","32.0","5.0","2","Western Direct","Horse Supplies","true","oz"
"ProductItem","1","Horses","","Absorbine Veterinary Liniment 32 oz","107297452","29.59","32.0","5.0","2","Statelinetack","Horse Supplies","true","oz"
"ProductItem","1","Horses","","Horse Bug Mosquito Fly Sheet Summer Spring Airflow Mesh UV 73401","107401516","49.99","","","","Tackrus","Horse Supplies","true",""
"ProductItem","1","Small Animals","0.0","2 Pack FortiDiet Healthy Bits Small Animals Treat 45 OZ","107523866","7.27","2.0","4.5714","14","Walmart","Small Animal Treats","false","pk"
"ProductItem","1","Dogs","","Premier Pet StepIn Harness Black Medium","107526217","14.99","","4.8333","18","Walmart","Dog Training & Obedience","false",""
"ProductItem","1","Reptiles","","Exo Terra Small Cricket Pen","107542603","10.16","","","","Walmart","Reptile Terrariums - Reptile Tanks & Habitats","false",""
"ProductItem","1","Reptiles","","Exo Terra Small Cricket Pen","107542603","10.21","","","","joshsfrogs","Reptile Terrariums - Reptile Tanks & Habitats","true",""
"ProductItem","1","Reptiles","20.51","Exo Terra Small Cricket Pen","107542603","15.68","","","","UnbeatableSale","Reptile Terrariums - Reptile Tanks & Habitats","true",""
"ProductItem","1","Reptiles","","Exo Terra Small Cricket Pen","107542603","21.6","","","","Palatial Products","Reptile Terrariums - Reptile Tanks & Habitats","true",""
"ProductItem","1","Reptiles","","Exo Terra Small Cricket Pen","107542603","25.14","","","","SlickBlue","Reptile Terrariums - Reptile Tanks & Habitats","true",""
"ProductItem","1","Dogs","","Big Button clicker Train dog cat horse pets 12 Pack by Downtown Pet Supply","107786294","18.99","12.0","","","Downtown Pet Supply","Dog Training & Obedience","true","pk"
"ProductItem","1","Farm & Ranch","","Ovation 28 incubators large egg carriers","107916338","43.69","","","","Walmart","Poultry Care","false",""
"ProductItem","1","Farm & Ranch","","Ovation 28 incubators large egg carriers","107916338","43.69","","","","Hayneedle","Poultry Care","true",""
"ProductItem","1","Farm & Ranch","59.39","Ovation 28 incubators large egg carriers","107916338","43.89","","","","UnbeatableSale","Poultry Care","true",""
